change_shpt,cost,customer_ID,policy,policy_change,time_diff
0,564,44897,1,0,1
0,665,44895,1,0,1
0,722,289621,3,0,22
9,695,44909,3,1,12
0,582,289619,3,0,6
0,639,289617,3,0,21
4,662,44903,3,1,0
0,610,44885,3,0,0
12,657,289643,3,1,21
0,582,289641,3,0,2
0,709,44881,2,0,21
0,638,289639,3,0,23
0,609,44879,1,0,1
0,631,289633,1,0,3
0,634,289659,3,0,16
0,615,44931,1,0,22
0,615,289661,1,0,22
0,669,289655,3,0,18
0,759,44927,1,0,23
2,654,289651,4,1,6
0,690,44939,1,0,4
0,586,289647,3,0,3
0,675,289649,3,0,23
0,641,289677,2,0,23
0,646,44917,3,0,1
0,630,44913,3,0,1
0,611,289669,2,0,5
0,585,289663,1,0,19
0,600,289665,3,0,3
0,629,44921,2,0,0
0,616,44961,3,0,0
0,603,289693,2,0,0
0,585,44965,3,0,0
0,648,289681,1,0,1
0,640,289679,1,0,0
0,637,44967,3,0,17
0,664,289685,1,0,19
0,647,44973,3,0,1
0,681,289683,3,0,5
0,640,44971,1,0,0
0,668,289705,1,0,1
2,730,44945,4,1,0
4,642,289703,1,1,22
0,601,289709,1,0,23
0,629,44947,2,0,0
0,672,289697,1,0,0
0,671,44955,3,0,2
0,625,289719,3,0,0
0,661,44991,2,0,3
0,691,44993,1,0,21
0,641,289723,1,0,0
0,644,44995,2,0,18
0,622,289725,2,0,1
0,704,289713,3,0,17
0,634,289715,2,0,0
0,621,45003,3,0,2
0,709,289737,2,0,1
0,688,44977,1,0,5
0,751,289739,1,0,1
5,552,289727,1,1,22
0,601,44983,2,0,2
0,624,44989,3,0,7
0,705,43213,3,0,20
0,582,289971,1,0,0
0,710,43209,3,0,23
0,637,43205,3,0,0
0,641,289979,2,0,22
2,587,43203,1,1,1
0,643,289977,1,0,22
0,667,43201,2,0,2
0,555,43199,1,0,0
0,593,43195,1,0,0
0,652,289985,3,0,1
0,671,43193,3,0,3
0,570,289997,1,0,0
0,609,43187,2,0,0
0,662,43185,3,0,22
0,639,289991,2,0,21
0,660,43183,1,0,0
0,612,289939,3,0,0
0,685,289941,2,0,0
5,628,289937,3,1,15
0,602,289949,2,0,20
0,639,43173,2,0,0
0,650,289943,2,0,3
0,683,43169,3,0,0
0,656,289955,3,0,4
0,564,43165,2,0,0
4,637,289951,4,1,3
0,593,289963,3,0,1
0,577,43155,1,0,18
0,642,289965,2,0,15
0,581,43151,4,0,18
0,684,289961,3,0,0
4,567,43153,1,1,16
0,625,289903,3,0,1
0,632,43143,3,0,2
0,592,43147,1,0,0
2,571,289917,1,1,16
0,687,289915,1,0,21
0,577,289921,1,0,0
0,658,43131,2,0,19
2,589,43121,1,1,2
0,647,289927,2,0,1
0,686,43119,4,0,0
0,606,43123,3,0,1
0,601,289873,3,0,21
0,583,43113,2,0,3
0,565,289875,2,0,3
0,619,43107,3,0,0
0,621,289887,2,0,0
0,631,43095,3,0,0
0,553,43097,1,0,23
0,619,43087,3,0,0
0,629,289899,1,0,0
0,726,289853,1,0,2
0,672,43077,2,0,23
0,665,43075,1,0,0
0,657,289849,3,0,21
0,558,289847,1,0,17
0,637,43083,3,0,2
0,669,43081,2,0,0
0,686,289865,2,0,2
0,606,43057,2,0,1
0,629,289863,2,0,0
0,613,289861,1,0,0
0,676,43069,1,0,4
0,617,289857,1,0,3
0,655,43065,1,0,0
0,587,43063,4,0,0
0,628,43043,3,0,2
0,637,43045,1,0,0
0,699,43039,1,0,3
0,664,289811,3,0,0
0,634,289813,3,0,0
0,692,43053,1,0,5
0,600,43049,3,0,0
0,664,289837,3,0,0
6,641,289833,3,1,5
0,654,43025,3,0,7
0,613,43035,3,0,1
0,631,43037,3,0,0
0,637,43031,4,0,22
0,621,289825,3,0,18
0,581,289785,2,0,1
0,670,43009,3,0,0
0,649,43011,3,0,1
0,667,43017,3,0,0
0,580,43015,3,0,3
4,638,289779,3,1,1
0,568,289801,1,0,0
0,646,42993,1,0,0
0,700,289805,2,0,1
0,610,42997,2,0,3
0,628,43001,4,0,0
0,688,42999,4,0,1
0,671,289751,2,0,5
0,710,42975,3,0,0
0,785,42977,1,0,0
0,651,289755,1,0,0
0,655,42979,3,0,19
0,601,289757,4,0,0
0,603,289743,3,0,5
0,608,42985,3,0,1
0,616,42959,4,0,22
0,692,289771,2,0,1
0,725,42965,3,0,3
0,621,42967,1,0,0
0,587,289763,3,0,3
0,539,290243,1,0,0
0,617,43451,2,0,22
0,614,290245,1,0,21
0,668,43447,1,0,3
0,634,43443,3,0,22
0,586,43445,3,0,19
0,580,43441,2,0,7
0,624,290229,3,0,23
0,554,43469,1,0,4
0,582,43463,1,0,19
0,591,290225,2,0,1
0,612,290235,3,0,4
0,590,43459,3,0,0
0,684,290237,4,0,1
0,621,43461,2,0,19
0,575,290231,4,0,16
2,670,43455,2,1,19
0,596,290233,4,0,0
0,606,43419,3,0,23
0,623,290209,2,0,20
0,606,290219,3,0,0
0,656,43409,2,0,3
0,673,43407,3,0,21
0,743,43437,3,0,0
3,622,290193,3,1,18
0,681,43433,3,0,2
0,684,290205,2,0,0
0,702,43429,3,0,0
0,637,290199,3,0,1
0,661,43423,3,0,0
0,566,290175,3,0,22
4,700,43383,3,1,23
0,573,290179,1,0,0
0,746,290183,3,0,23
0,701,43375,1,0,1
0,619,43377,1,0,0
0,636,290187,2,0,2
0,596,43379,3,0,0
0,650,43399,3,0,0
0,663,290161,1,0,23
0,656,43401,2,0,21
0,638,290167,3,0,5
0,617,290169,2,0,23
0,607,43393,2,0,23
0,671,290173,2,0,20
2,567,290145,1,1,4
0,637,43353,3,0,21
0,630,290143,1,0,0
0,601,43345,2,0,21
0,638,290151,3,0,0
0,776,43343,4,0,0
0,604,290155,3,0,0
0,661,43369,3,0,20
0,629,290127,1,0,4
0,606,43367,1,0,0
0,640,43371,1,0,5
0,571,43361,3,0,6
0,653,290135,1,0,0
0,603,43359,3,0,20
0,584,290141,3,0,4
0,652,43365,3,0,19
0,650,290139,4,0,6
0,613,290123,3,0,22
0,651,290121,3,0,4
0,653,43325,3,0,20
0,631,43319,2,0,5
0,631,43321,1,0,0
0,690,290107,4,0,18
0,617,43331,1,0,2
0,592,43327,2,0,21
0,691,290105,4,0,4
0,694,43329,2,0,2
0,589,290099,2,0,4
0,666,43337,3,0,0
0,661,43283,3,0,22
0,610,290087,3,0,5
0,715,290085,3,0,23
0,701,43293,2,0,0
0,635,43289,2,0,2
0,634,43301,1,0,0
0,614,290071,3,0,20
0,586,290069,3,0,17
0,611,43309,3,0,20
0,691,43307,1,0,0
0,756,290065,1,0,23
0,583,43305,2,0,0
0,672,43247,1,0,4
0,631,43249,4,0,6
0,657,290061,3,0,3
0,605,43253,1,0,0
0,669,290049,1,0,2
0,674,43259,1,0,0
0,617,290053,2,0,0
3,686,43261,1,1,0
0,613,290039,3,0,22
0,670,290045,3,0,0
0,666,290033,3,0,4
0,615,43275,2,0,3
0,708,43277,1,0,21
0,576,43219,1,0,0
0,597,290015,2,0,5
0,687,43229,3,0,18
0,599,290019,3,0,6
0,645,43227,2,0,4
0,596,290009,2,0,0
0,687,43231,3,0,0
5,738,43237,2,1,1
0,611,43235,2,0,23
0,699,290001,1,0,0
0,623,290005,2,0,0
0,570,290447,1,0,22
0,671,290449,1,0,17
0,543,43689,1,0,2
0,708,290451,3,0,0
0,621,43693,3,0,5
0,636,43681,1,0,22
0,619,290459,4,0,17
0,644,290461,3,0,0
0,588,43671,1,0,4
0,605,43673,1,0,18
0,674,43675,3,0,2
8,675,290471,3,1,19
0,688,43663,3,0,0
0,666,290477,2,0,0
0,666,43669,3,0,2
0,675,43721,2,0,19
0,652,290497,1,0,4
0,618,43707,2,0,1
0,626,290503,2,0,0
0,575,290509,2,0,4
0,629,43701,3,0,0
0,733,43699,1,0,23
0,602,290389,3,0,0
0,612,43629,2,0,2
0,655,43625,3,0,0
0,601,43621,2,0,1
0,587,290391,1,0,0
0,648,43613,3,0,0
4,717,43607,1,1,21
0,677,290413,1,0,0
0,675,43605,2,0,0
0,631,43599,3,0,6
0,701,43601,3,0,0
0,694,43661,1,0,22
0,579,43659,2,0,21
0,684,43657,1,0,2
0,654,290415,1,0,1
0,641,43653,3,0,0
0,571,290423,1,0,23
0,646,43645,3,0,0
0,691,290435,2,0,21
0,636,43643,1,0,1
0,674,290433,3,0,0
0,604,43641,3,0,3
0,637,290431,2,0,23
4,617,290445,2,1,18
0,678,290443,3,0,2
0,630,290327,2,0,0
0,580,290331,1,0,0
0,616,290333,3,0,6
0,626,290319,1,0,6
0,590,43559,3,0,23
0,698,43561,1,0,0
0,691,290323,3,0,0
0,638,43565,1,0,0
0,691,290345,1,0,0
0,682,290347,1,0,0
0,619,43539,3,0,21
0,555,290349,2,0,22
0,634,290337,1,0,23
0,669,290339,3,0,0
0,586,290341,1,0,23
0,682,43585,2,0,1
0,668,290365,3,0,22
0,630,43587,3,0,19
0,632,43593,3,0,4
0,621,290351,1,0,0
0,575,290355,1,0,1
2,671,43595,1,1,0
0,660,43567,3,0,4
0,593,290381,2,0,0
0,638,43573,3,0,0
0,674,290379,2,0,0
0,673,290369,2,0,20
0,606,43575,2,0,23
0,574,43581,1,0,21
0,678,43579,3,0,4
0,664,43491,2,0,0
0,652,290265,3,0,22
0,669,43499,2,0,0
0,570,290261,3,0,18
0,627,290255,3,0,0
0,633,43497,2,0,4
0,661,43475,3,0,1
0,591,43483,1,0,0
0,657,43479,1,0,1
5,621,43481,1,1,2
0,639,43523,1,0,0
0,682,290293,2,0,1
0,586,43533,3,0,0
0,683,290291,3,0,0
0,586,290287,3,0,0
0,699,43527,1,0,19
0,686,290317,1,0,0
0,622,43509,1,0,0
0,611,290311,1,0,7
0,689,43517,3,0,20
0,648,290307,4,0,5
0,572,43515,2,0,0
0,677,290721,3,0,0
0,688,290719,3,0,16
0,716,43927,3,0,1
0,638,43931,1,0,20
0,591,290729,2,0,3
0,615,290727,3,0,23
0,681,290733,2,0,3
0,631,290705,1,0,23
0,535,290703,1,0,1
0,593,290707,1,0,0
0,576,43947,3,0,23
0,642,290713,3,0,0
0,648,43937,3,0,23
0,631,43935,3,0,7
0,621,290717,3,0,1
0,588,43941,3,0,22
0,642,290751,3,0,0
0,638,43959,2,0,4
0,607,290753,2,0,2
0,635,43963,3,0,0
3,595,43965,3,1,0
0,677,290763,3,0,0
0,642,290765,3,0,0
0,653,290739,2,0,0
7,728,43981,3,1,2
0,658,43969,3,0,0
0,572,43867,3,0,2
0,743,290657,1,0,1
0,571,43865,3,0,6
3,590,290655,1,1,1
0,682,43863,3,0,17
0,642,290667,2,0,1
0,589,43859,3,0,21
0,595,290665,4,0,0
0,630,290663,1,0,1
0,613,43885,4,0,1
0,621,43883,3,0,0
0,615,290641,2,0,0
0,568,43879,1,0,0
0,658,43877,2,0,1
0,574,43875,1,0,6
0,646,290647,3,0,1
0,649,43871,4,0,6
0,678,43899,2,0,0
0,653,290687,4,0,0
0,616,290689,3,0,5
0,665,290701,3,0,0
3,598,290695,2,1,0
0,648,290675,3,0,0
0,630,290677,2,0,0
0,644,290673,2,0,0
0,651,290685,4,0,4
0,650,290679,2,0,1
0,678,290681,3,0,0
0,595,290599,3,0,2
0,669,43791,2,0,1
4,688,43795,4,1,0
0,649,43799,3,0,5
0,695,43805,3,0,7
0,637,290583,3,0,2
0,783,290589,3,0,0
0,666,290587,3,0,21
0,650,43811,2,0,0
0,689,290577,3,0,0
0,690,290575,3,0,2
0,654,290581,3,0,22
0,658,290631,1,0,1
0,709,290633,3,0,1
0,659,43825,3,0,0
0,653,290635,3,0,0
0,608,43827,1,0,0
0,600,290637,3,0,0
0,695,43829,3,0,0
0,653,43833,2,0,20
0,660,43835,2,0,1
0,546,290617,3,0,22
0,644,43841,1,0,22
0,601,43843,1,0,21
0,666,43845,4,0,22
0,672,290607,2,0,22
0,641,290609,1,0,20
0,657,290611,3,0,2
0,545,43851,1,0,0
0,629,290613,3,0,0
0,655,43853,3,0,0
0,597,43733,1,0,21
0,593,290539,2,0,1
5,655,290537,1,1,23
0,645,43729,3,0,0
0,614,290533,3,0,0
5,612,43741,3,1,0
0,665,43735,3,0,21
0,617,43749,1,0,20
0,583,290519,2,0,1
0,632,290517,3,0,0
8,661,290515,1,1,0
0,635,43755,2,0,0
0,717,43753,3,0,18
0,687,290573,3,0,0
0,608,43765,1,0,1
0,615,290567,3,0,3
0,650,43759,1,0,19
0,617,43771,3,0,22
0,656,290551,3,0,2
0,675,43777,1,0,1
0,545,43787,1,0,20
0,693,290543,2,0,18
0,545,43783,1,0,0
0,600,290941,3,0,0
0,575,290939,2,0,5
0,655,42115,3,0,18
0,563,42121,1,0,22
0,646,290927,1,0,20
0,684,42125,3,0,0
0,645,42095,1,0,2
0,650,290957,3,0,0
0,625,290955,2,0,2
0,611,290945,3,0,23
0,570,290943,1,0,23
0,588,290949,3,0,2
0,742,42109,3,0,20
6,705,290947,2,1,2
3,629,290905,1,1,0
0,602,290909,3,0,1
4,641,290897,3,1,0
0,581,42089,1,0,17
0,649,42091,1,0,0
0,623,290901,3,0,21
0,638,42063,3,0,0
0,624,42065,3,0,22
0,639,290911,1,0,3
0,755,42073,1,0,1
0,575,290917,3,0,7
0,591,42077,2,0,21
0,614,42181,1,0,1
0,628,291001,2,0,0
0,668,42175,3,0,0
0,638,42189,3,0,0
0,707,290995,3,0,0
0,637,42187,1,0,23
0,585,42185,1,0,5
0,643,290991,1,0,0
0,748,42165,1,0,0
0,663,291019,3,0,0
0,625,42163,2,0,20
0,667,291017,2,0,3
0,612,42161,2,0,4
0,609,291015,1,0,1
0,661,42159,3,0,17
0,659,291013,3,0,2
0,655,42173,1,0,0
0,666,291011,1,0,1
0,583,42171,2,0,0
0,744,291009,3,0,23
0,674,42147,3,0,23
0,675,42149,2,0,5
0,623,290967,3,0,0
0,676,290969,2,0,19
0,597,290965,2,0,0
0,604,290959,2,0,0
0,564,42151,1,0,0
0,765,290961,1,0,21
0,624,42153,2,0,0
0,637,42131,3,0,0
0,656,42133,2,0,0
0,658,290983,1,0,3
0,560,290985,1,0,21
0,645,290979,1,0,4
0,643,42141,3,0,0
0,627,42135,3,0,1
0,642,41993,3,0,0
0,590,290799,2,0,20
0,655,41991,3,0,0
0,704,41997,3,0,0
0,656,290803,3,0,0
0,663,41995,1,0,0
0,594,290809,1,0,0
0,616,41985,4,0,5
0,676,290807,2,0,1
0,606,41983,1,0,2
0,650,290813,1,0,23
0,648,41989,3,0,23
0,692,290811,1,0,17
0,652,41987,1,0,21
0,618,290817,1,0,17
0,603,41977,3,0,0
0,625,41981,3,0,3
0,699,290819,2,0,0
0,653,41979,3,0,2
6,615,290825,3,1,21
0,638,41969,3,0,0
0,660,290827,1,0,0
0,676,41971,3,0,21
0,652,290767,3,0,0
0,564,41959,2,0,2
0,673,41961,1,0,22
0,647,290771,3,0,21
0,605,290773,1,0,0
0,677,41965,2,0,5
0,667,290777,2,0,0
0,690,290779,1,0,0
0,683,41957,4,0,1
2,601,290783,1,1,1
0,670,290785,2,0,0
0,607,41945,1,0,0
0,601,290787,1,0,0
0,619,290791,2,0,0
6,662,290793,3,1,20
0,680,41937,4,0,1
0,652,290869,3,0,0
4,653,42061,1,1,22
0,603,42059,1,0,0
3,634,290865,3,1,1
0,592,42053,2,0,0
0,704,290873,1,0,23
0,606,42049,2,0,18
0,609,290885,3,0,15
0,698,42045,3,0,21
0,622,290883,1,0,0
0,665,42043,2,0,0
0,608,42041,2,0,15
0,625,42039,2,0,23
0,610,42035,2,0,0
0,640,290837,3,0,22
0,642,42029,2,0,1
0,612,42023,2,0,0
4,677,42019,3,1,0
0,713,290839,3,0,2
0,582,42015,3,0,2
0,582,290841,1,0,20
0,650,290851,1,0,0
0,624,42011,3,0,22
0,632,290853,2,0,23
0,636,42013,3,0,1
5,618,42007,2,1,4
0,774,290849,1,0,3
0,654,290859,2,0,20
0,588,42003,3,0,5
0,685,290861,2,0,19
7,616,290855,3,1,20
0,652,42001,1,0,2
0,617,42351,2,0,20
0,647,291209,1,0,4
0,629,42353,3,0,1
0,606,291213,3,0,0
0,648,42357,3,0,5
0,631,291199,3,0,22
0,650,42359,2,0,3
0,686,291201,3,0,0
0,591,291195,2,0,0
0,554,42371,1,0,2
0,631,291183,2,0,21
0,649,42375,2,0,0
0,674,291187,2,0,0
0,616,291189,2,0,22
7,616,42381,3,1,0
0,553,291177,1,0,2
0,634,42321,3,0,2
0,711,42325,2,0,0
0,753,42323,4,0,0
0,714,291169,3,0,0
0,646,42329,4,0,1
0,650,291167,1,0,19
0,509,42327,1,0,3
0,720,42333,2,0,1
0,618,42331,2,0,18
0,650,291161,3,0,0
0,664,291159,2,0,0
2,529,291165,1,1,0
0,634,291163,3,0,22
0,641,291153,1,0,1
0,596,291151,2,0,22
3,618,42349,1,1,4
0,632,291155,3,0,21
0,542,42419,1,0,0
0,624,291277,2,0,21
0,618,42415,1,0,23
0,666,291273,3,0,0
0,613,291267,3,0,0
0,604,42427,3,0,0
0,609,42429,2,0,5
0,645,291265,2,0,3
0,601,291259,1,0,0
0,632,42435,2,0,0
0,596,291251,2,0,7
8,620,291247,1,1,3
0,619,291249,2,0,1
0,614,291245,2,0,0
0,640,42393,3,0,23
0,653,42391,3,0,22
0,687,42401,3,0,20
0,585,42399,1,0,20
0,646,42413,2,0,22
0,669,42409,2,0,1
0,627,42407,3,0,3
0,583,42231,3,0,2
0,694,291073,2,0,0
0,651,291075,3,0,19
6,656,42235,2,1,21
0,712,291077,3,0,21
0,659,291081,1,0,17
0,594,42229,3,0,2
0,697,291055,2,0,0
0,734,42247,2,0,0
0,705,291059,1,0,0
0,637,42251,3,0,0
0,642,42253,3,0,23
0,659,42239,3,0,4
0,716,291065,3,0,18
0,668,291041,2,0,0
0,624,42201,4,0,0
0,640,42199,4,0,0
0,613,42205,1,0,0
0,625,291043,1,0,0
0,606,42193,3,0,18
0,673,291047,3,0,0
3,636,42191,3,1,23
0,571,291053,2,0,0
0,572,42197,2,0,1
0,668,42195,3,0,0
0,623,291025,2,0,23
0,601,42217,2,0,20
0,646,291023,4,0,0
0,602,291027,3,0,0
0,685,291033,3,0,2
0,690,42209,3,0,0
0,669,291031,2,0,0
6,669,42207,3,1,3
0,624,291037,1,0,21
0,695,291035,1,0,1
0,633,42211,1,0,0
0,617,42301,3,0,6
0,630,291135,3,0,0
0,645,291137,2,0,0
0,647,291149,2,0,17
0,739,291143,3,0,0
0,584,291145,2,0,21
0,562,42315,3,0,4
0,667,42317,2,0,8
0,654,291119,3,0,1
0,615,42311,4,0,2
0,621,291131,3,0,2
0,664,291133,1,0,3
0,643,42309,1,0,0
0,673,42303,3,0,0
0,626,42305,1,0,0
0,606,291107,2,0,20
0,650,42267,3,0,7
6,636,42261,3,1,6
0,629,42259,2,0,3
2,645,42257,3,1,3
2,632,42285,1,1,7
0,720,291091,3,0,5
8,689,291087,1,1,0
0,623,42271,2,0,1
0,692,291415,2,0,1
7,625,291411,1,1,0
0,669,291413,2,0,23
0,594,42605,2,0,4
0,664,291407,3,0,3
7,620,42599,2,1,8
6,503,291437,1,1,1
0,677,42581,2,0,0
0,634,42575,3,0,0
0,569,291427,1,0,6
0,622,42587,3,0,0
0,677,291429,1,0,22
0,654,42583,4,0,0
3,627,42585,2,1,20
0,664,291451,2,0,1
0,637,291449,2,0,7
0,607,42625,3,0,1
0,597,42623,3,0,0
0,594,291445,1,0,2
0,590,291443,1,0,5
0,664,42635,3,0,0
0,608,291469,3,0,2
0,614,42613,3,0,3
0,647,291467,2,0,7
0,629,291463,3,0,3
5,635,42607,2,1,0
0,664,291461,3,0,0
0,673,42617,3,0,21
0,682,291455,2,0,22
0,682,291479,3,0,1
0,597,42659,4,0,4
0,597,291485,1,0,23
0,566,291471,1,0,0
0,620,42663,4,0,0
0,622,291473,1,0,1
0,640,291495,4,0,1
0,694,291497,3,0,5
0,635,42641,2,0,0
0,715,291499,2,0,0
0,651,291487,4,0,5
0,551,291489,1,0,3
0,674,42649,3,0,0
0,613,291493,2,0,0
0,640,291511,1,0,23
0,673,42687,4,0,0
2,635,291517,3,1,21
0,623,42693,2,0,23
0,688,42697,3,0,0
0,650,42695,4,0,21
0,643,291507,4,0,1
0,619,291529,1,0,0
0,653,42673,2,0,1
0,685,291521,4,0,19
0,610,42681,3,0,1
0,710,42683,1,0,0
0,627,291285,2,0,0
0,629,291279,2,0,4
0,580,291281,2,0,0
0,679,42473,3,0,3
0,663,291291,2,0,1
0,644,291293,3,0,5
0,627,291289,1,0,19
0,611,42465,3,0,17
0,635,291299,1,0,0
0,613,42459,3,0,1
0,676,42461,2,0,20
0,577,291295,1,0,7
0,650,42455,1,0,1
2,585,42457,2,1,1
0,673,291307,3,0,4
0,661,42453,1,0,23
0,577,42447,1,0,0
0,604,291317,1,0,16
0,727,42507,3,0,23
0,597,291313,1,0,0
0,762,291325,3,0,17
0,686,42495,4,0,2
0,563,291333,1,0,4
0,655,42489,1,0,21
0,648,42485,3,0,0
0,586,291339,1,0,3
0,691,291343,3,0,0
0,630,291345,2,0,21
0,672,291347,1,0,0
0,694,42529,1,0,0
0,582,42533,3,0,20
0,689,291359,4,0,20
0,636,42519,1,0,18
0,670,291361,2,0,21
8,683,291363,1,1,4
0,719,42525,3,0,20
0,642,291367,3,0,0
0,601,291369,3,0,0
0,692,42515,3,0,20
0,646,291373,3,0,4
0,693,42517,1,0,4
0,660,42567,2,0,0
2,631,291381,4,1,17
0,606,42573,3,0,0
7,611,42571,1,1,3
0,632,42559,3,0,3
0,686,291387,1,0,3
0,630,42563,3,0,3
0,655,291393,2,0,1
0,688,42553,3,0,22
0,762,291391,1,0,1
0,657,291395,2,0,2
0,693,42555,3,0,2
0,674,291401,3,0,2
0,626,42545,2,0,0
7,638,291405,3,1,1
0,686,42549,3,0,1
0,646,291693,3,0,0
0,628,42837,3,0,0
4,600,42835,3,1,22
0,638,291689,1,0,0
0,658,42833,4,0,0
0,626,291685,1,0,0
0,651,42845,3,0,0
0,737,291681,1,0,0
0,625,42841,1,0,3
0,591,291679,1,0,0
0,690,42839,4,0,0
0,570,42851,1,0,0
0,527,291673,1,0,0
0,606,42849,2,0,1
7,677,291671,1,1,1
0,649,42861,3,0,19
0,713,42859,3,0,0
0,629,291665,2,0,0
0,629,42867,4,0,1
2,727,42869,2,1,2
0,611,291719,1,0,22
0,626,42863,1,0,1
0,682,42875,3,0,6
0,556,42873,1,0,20
0,634,291707,2,0,0
0,625,42883,2,0,0
0,682,42885,3,0,23
0,622,42879,3,0,3
0,623,291705,1,0,23
0,628,42881,3,0,6
0,588,42891,3,0,23
0,637,42893,1,0,0
0,620,42887,2,0,1
0,640,291697,1,0,2
0,663,291753,2,0,21
5,650,42897,3,1,6
0,680,291751,3,0,7
0,653,42895,2,0,0
0,666,291757,2,0,23
0,587,291755,2,0,0
0,592,42899,2,0,0
4,688,42907,3,1,0
0,588,291737,2,0,22
0,685,291735,2,0,23
0,599,42911,1,0,2
0,657,291741,3,0,0
0,659,291739,2,0,4
0,603,291729,2,0,0
0,599,42925,1,0,1
0,619,291783,3,0,0
0,564,291785,3,0,5
0,679,42931,3,0,0
0,635,291789,1,0,18
0,677,42933,3,0,21
0,633,291777,3,0,0
0,675,42939,1,0,0
0,707,291767,2,0,0
0,666,291769,1,0,0
0,595,291771,4,0,9
0,605,291773,3,0,23
0,567,291759,3,0,0
0,639,42955,3,0,21
0,688,291765,1,0,0
0,599,291553,3,0,2
0,556,42713,3,0,21
0,620,291551,3,0,0
0,610,291563,1,0,22
0,643,42707,1,0,0
0,677,291561,3,0,22
0,618,291541,3,0,0
0,572,42733,1,0,0
0,643,291537,2,0,3
4,669,291549,3,1,16
0,688,42723,3,0,4
0,593,291545,3,0,4
0,602,42721,1,0,22
8,685,42719,1,1,3
0,621,291587,1,0,1
0,649,42747,2,0,19
0,630,42749,1,0,1
0,583,291585,1,0,21
0,689,291595,3,0,20
0,684,42735,2,0,0
0,647,291593,3,0,0
0,576,42737,1,0,0
0,649,291571,1,0,2
0,649,42763,3,0,2
0,563,291573,1,0,4
0,633,42765,2,0,3
0,598,42759,1,0,1
0,644,291569,2,0,19
0,655,291579,3,0,0
0,683,42755,3,0,0
0,658,291575,2,0,18
0,631,42751,2,0,21
0,729,291621,3,0,3
0,541,42781,1,0,20
0,656,42773,3,0,0
0,539,291601,1,0,3
0,654,42797,1,0,22
0,651,291603,2,0,0
0,610,42795,3,0,3
0,592,42785,1,0,20
0,502,291613,1,0,5
0,635,42789,3,0,2
0,593,291611,3,0,0
0,607,291651,2,0,1
0,613,42811,1,0,6
0,575,291653,2,0,0
0,637,42799,2,0,3
0,591,42825,3,0,0
0,703,291635,3,0,1
0,641,42827,3,0,1
0,640,291637,3,0,3
0,562,42815,2,0,0
0,611,291641,3,0,3
0,569,42819,1,0,21
0,643,32709,3,0,23
0,638,32703,2,0,0
0,592,32717,2,0,21
0,675,32715,3,0,0
0,615,32711,1,0,18
0,608,32693,3,0,0
0,638,32691,2,0,0
0,713,32689,4,0,1
0,673,32687,4,0,0
8,740,32697,3,1,22
0,635,32695,3,0,0
0,673,32677,1,0,22
0,620,32671,1,0,5
0,695,32673,2,0,1
0,613,32685,2,0,0
0,632,32679,1,0,0
0,656,32681,3,0,1
0,610,32661,1,0,0
0,701,32655,1,0,22
0,610,32667,1,0,1
0,610,32669,3,0,1
0,691,32663,4,0,2
0,677,32647,4,0,6
0,731,32653,1,0,0
0,686,32625,1,0,19
0,608,32623,1,0,0
0,668,32631,2,0,22
0,603,32607,1,0,16
0,717,32619,3,0,2
0,605,32595,4,0,0
0,613,32597,3,0,21
0,633,32601,1,0,23
0,712,32603,4,0,17
0,618,32605,3,0,0
0,663,32585,3,0,0
0,684,32583,2,0,19
0,649,32579,2,0,18
0,703,32573,3,0,1
3,632,32569,3,1,1
0,654,32565,3,0,2
0,623,32563,2,0,0
0,626,32551,2,0,0
0,641,32553,2,0,23
0,630,32545,1,0,0
0,726,32541,1,0,0
0,633,32535,3,0,1
0,643,32531,3,0,22
0,588,32529,2,0,0
0,657,32521,3,0,1
0,677,32525,4,0,0
0,583,32513,1,0,16
0,598,32511,3,0,22
0,635,32517,3,0,4
0,668,32505,2,0,3
0,595,32509,1,0,0
0,658,32507,1,0,21
0,617,32501,1,0,18
0,602,32499,3,0,20
0,585,32489,2,0,5
0,631,32481,1,0,18
0,580,32471,1,0,0
0,633,32473,3,0,23
4,640,32475,2,1,23
0,703,32437,3,0,0
4,691,32443,3,1,22
0,697,32445,3,0,23
0,660,32451,3,0,0
0,667,32455,1,0,21
0,588,32457,1,0,2
6,532,32405,1,1,0
0,635,32401,1,0,14
0,561,32413,1,0,22
0,691,32409,3,0,2
0,619,32407,3,0,3
0,575,32417,1,0,5
0,605,32429,1,0,4
0,643,32427,3,0,6
0,636,32425,2,0,1
0,642,32423,2,0,0
0,629,32367,4,0,1
0,719,32371,3,0,2
0,640,32373,2,0,19
0,616,32377,2,0,0
0,660,32381,3,0,4
0,617,32383,1,0,1
0,609,32389,1,0,0
0,691,32393,2,0,1
0,612,32337,1,0,2
0,686,32349,3,0,23
0,612,32347,3,0,0
0,586,32353,3,0,22
0,560,32361,1,0,4
0,610,32359,1,0,2
0,742,32365,3,0,2
0,584,32363,1,0,1
0,673,32315,1,0,1
0,637,32317,3,0,23
0,629,32307,2,0,0
0,625,32305,3,0,23
0,686,32333,4,0,20
0,661,32329,3,0,23
0,705,32319,3,0,4
0,645,32285,3,0,0
0,636,32283,3,0,0
0,633,32281,3,0,3
0,663,32279,3,0,4
0,696,32273,1,0,0
0,703,32271,4,0,0
6,586,32299,1,1,1
0,647,32295,4,0,0
0,678,32287,3,0,6
0,567,32247,3,0,22
